0.968372	0.500000
0.963175	0.600000
0.954527	0.700000
0.943824	0.800000
0.9308	0.900000
0.914781	1.000000
0.894965	1.100000
0.870431	1.200000
0.839948	1.300000
0.801664	1.400000
0.752778	1.500000
0.689682	1.600000
0.609806	1.700000
0.515774	1.800000
0.418004	1.900000
0.330126	2.000000
0.259825	2.100000
0.207412	2.200000
0.1696	2.300000
0.142491	2.400000
0.122882	2.500000
0.0784739	3.000000
0.0285272	3.500000
0.0268652	4.000000
0.02622	4.500000
0.0259945	5.000000
0.0259368	6.000000
