0.5 -0.410788470470985
0.6 -0.6765108104244091
0.7 -0.846325984396753
0.8 -0.9575985320217621
0.9 -1.0310430264519446
1.0 -1.0789697691977391
1.1 -1.109137290676275
1.2 -1.1266988216562037
1.3 -1.135227932204684
1.4 -1.1372759436170639
1.5 -1.1346906587981747
1.6 -1.1288156436492491
2.0 -1.0884963081469075
3.0 -0.9851568243679121
4.0 -0.9437784716239603
5.0 -0.9348893504672744
6.0 -0.9334021769910857
