0.5 -0.403357895072716
0.6 -0.6682797493724344
0.7 -0.8371519828343567
0.8 -0.9473315576558672
0.9 -1.0195229318346521
1.0 -1.0660263371078118
1.1 -1.0945907001445898
1.2 -1.1103595407998381
1.3 -1.1168958019397743
1.4 -1.1167383286909074
1.5 -1.111719712293475
1.6 -1.1031650383888807
2.0 -1.0492002407889025
3.0 -0.8853615251125645
4.0 -0.7612016963489063
5.0 -0.6865598095254287
6.0 -0.6452270547450707
